

Data type: org.panda.causalpath.data.PhosphoProteinData
Row ID	Change amount	P-value	Q-value
DPYSL3_T628_656	-8.237873486299334	2.64446E-4	0.009097795451612902
ARHGAP5_S1173-S1176_2160	-8.229566120477012	2.66652E-4	0.009028074857142857
TOP2B_S1522-S1524_1282	-8.205482141165096	2.73152E-4	0.009103644
ALDOA_S46_1478	-8.157091625059604	2.86695E-4	0.009408006692307692
AMOTL1_S724_1616	8.15461818711508	2.87405E-4	0.009288407045454547
IGF2R_S2409_152	-8.144278823602459	2.90392E-4	0.009244867701492536
NCAPG_S674_982	8.125685029937278	2.95842E-4	0.00927986744117647
MATR3_S598_2732	-8.107118722751174	3.01386E-4	0.00931675852173913
SRRM1_S778-S784_1187	8.09535617079111	3.04952E-4	0.009292323085714286
SRRM1_S781-S787_1188	8.09535617079111	3.04952E-4	0.009161445295774649
VIM_S47_3002	-8.005597863948157	3.3359E-4	0.00988260375
MARCKSL1_S93_1102	-7.9765476344578135	3.43423E-4	0.010034537794520548
LMNA_S17_2424	7.958806730221964	3.4957E-4	0.010076119054054054
CAD_S1796_970	-7.952686526200958	3.51716E-4	0.010002803040000001
MFAP1_T267_2502	7.94967159405264	3.52778E-4	0.009900993078947368
KIF4A_S801_2798	-7.9339752807287995	3.58359E-4	0.009927009701298702
IRS2_S560_2186	-7.909358831210341	3.6729E-4	0.010043968846153847
NPM1_S254_1571	-7.827073087834354	3.98791E-4	0.010767357
MRE11A_S691-S692_824	-7.823049008028825	4.00399E-4	0.0106756383375
CSNK2B_S209_967	-7.7991022103040635	4.10103E-4	0.010799379
IGF2R_S2479-S2484_1550	-7.789808848837396	4.13932E-4	0.010767279951219512
DENND4C_S505_907	7.671870136817899	4.65746E-4	0.011969111060240964
CAD_S1796_969	-7.66735000170131	4.67856E-4	0.011880200571428572
GSK3B_S9_2963	7.641403672185012	4.80154E-4	0.012049040964705883
ULK1_S605_1664	-7.634479925808079	4.8349E-4	0.011991676395348837
SIK3_T421_1893	-7.604496911852633	4.98206E-4	0.012214636758620688
SIK3_T469_1894	-7.604496911852633	4.98206E-4	0.012075834068181817
MYO9B_S1267-T1271_3143	-7.556837728379982	5.22525E-4	0.012522986797752808
LARP1_S766-S774_2266	-7.546997777796429	5.27692E-4	0.012506300399999998
CASC3_S148_2702	7.538273259999467	5.32316E-4	0.012477253054945056
RREB1_S161_963	-7.530520420062609	5.36459E-4	0.012437685293478261
AHNAK_S5752_257	-7.529592541149438	5.36957E-4	0.012315368612903225
GOLGA4_S93_3108	-7.526219938187653	5.38771E-4	0.012225516414893615
TGS1_S438_2450	-7.507293726377515	5.49065E-4	0.012327954157894734
CDK16_S119_1958	-7.503988112556766	5.50883E-4	0.01223993165625
KDM1A_S166_1151	7.492952499391322	5.56996E-4	0.012248169773195877
RRP1B_S245_3035	7.490128821303897	5.58571E-4	0.01215746880612245
KIF13B_S1410_786	7.482687517170834	5.62743E-4	0.012124553727272726
LRWD1_S243_1290	-7.479594975390691	5.64486E-4	0.01204048638
GIT1_S592-S596_867	-7.467737884186789	5.71219E-4	0.012063466603960397
EIF4EBP1_S65_582	7.458372178641376	5.76594E-4	0.012057598058823529
ADRBK1_S670_1658	-7.436868777860876	5.89127E-4	0.012200076611650486
STMN1_S38_538	-7.4207298768064085	5.98712E-4	0.012279352846153847
MFAP1_S116_1051	-7.41121807501156	6.04434E-4	0.012278644971428573
AHNAK_S2397_1026	7.408326987618294	6.06184E-4	0.012198023320754715
CAMKK2_S511_2526	-7.406871394083394	6.07067E-4	0.012101625336448598
VIM_S430_542	-7.392370743028104	6.15934E-4	0.0121646965
ARHGEF7_S516_1917	-7.390098731645886	6.17335E-4	0.012080509678899082
ARHGEF7_S694_1918	-7.390098731645886	6.17335E-4	0.011970686863636363
PALLD_S893_943	7.373150343992287	6.27887E-4	0.012065612351351352
ATRIP_S518_2555	7.3716050819172985	6.28858E-4	0.011976376017857143
ZC3HC1_S24_1717	7.358273193888397	6.37298E-4	0.012029704725663717
CRTC1_S23_749	-7.33970656966613	6.49241E-4	0.012147640815789474
NAP1L1_T62_1314	-7.3358847953782655	6.51727E-4	0.012088119052173912
NAP1L1_T21_1313	-7.3358847953782655	6.51727E-4	0.011983911129310344
PNPLA2_S404_2182	-7.317382034745581	6.63898E-4	0.01210337123076923
ADD3_S402_885	-7.315715998539694	6.65005E-4	0.012020810720338983
HNRNPF_S310_288	-7.314392073246513	6.65886E-4	0.011935586873949581
HNRNPH1_S310_289	-7.314392073246513	6.65886E-4	0.01183612365
FNBP1L_S295_2818	7.28343102890455	6.86825E-4	0.012107419214876033
ARAF_S186_1738	-7.27003734204477	6.96086E-4	0.01217009375409836
RIF1_S2243_2709	7.246023527467538	7.13004E-4	0.012364532780487806
FAM122A_S76_862	-7.244582778701812	7.14032E-4	0.01228250206451613
EML3_S177_109	-7.174337526646639	7.65993E-4	0.013070904552
CLASP2_S575_3079	-7.1644168348459765	7.7363E-4	0.013096450714285713
CLASP2_S808_3080	-7.1644168348459765	7.7363E-4	0.01299332905511811
SRRM1_S665_2112	7.162346928634337	7.75233E-4	0.012918531164062498
SRRM1_S662_2111	7.162346928634337	7.75233E-4	0.012818387511627906
EPS15L1_S229_2974	-7.161382522616889	7.75981E-4	0.012732057484615386
PARN_S619_1090	-7.1406524929899655	7.92235E-4	0.012899521030534352
PARN_S444_1089	-7.1406524929899655	7.92235E-4	0.012801797386363637
JUND_S100_1305	-7.13947172275351	7.93171E-4	0.012720554458646616
JUN_S73_1304	-7.13947172275351	7.93171E-4	0.012625624947761193
DDX3X_S594_2672	-7.122820299673674	8.06489E-4	0.0127425262
CHD4_S1535_1576	-7.1198970721885715	8.0885E-4	0.012685860661764706
CHD4_S1528_1575	-7.1198970721885715	8.0885E-4	0.01259326313868613
AHNAK_S3426_3141	7.096261924060116	8.28195E-4	0.01280101402173913
WIZ_S201_1669	-7.09079509366154	8.32735E-4	0.012778588165467626
PPP1R13B_S311_1905	7.088165064376137	8.34928E-4	0.012720724457142856
AHNAK_S2397_1027	7.086958502833982	8.35936E-4	0.012645755234042554
RBM14_S627_2132	-7.0620948099739875	8.56981E-4	0.012872820232394368
LMNA_S628_2729	-7.038318509532617	8.77601E-4	0.01309037016083916
ZC3H18_S558_1365	-7.0288805185850745	8.85923E-4	0.0131227344375
LIG1_S141_2161	-7.008765271902705	9.03924E-4	0.013297033737931034
EEF2_T57_67	-7.0017275541801025	9.10308E-4	0.013299225780821917
MAPK1_T185-Y187_3010	-6.956433049467976	9.52488E-4	0.013820795265306123
CENPF_S3150_3019	-6.928549998238842	9.7942E-4	0.014115559864864863
BRD3_S263_1066	6.908148356226876	9.99607E-4	0.014309810275167785
ANAPC1_S688_1637	-6.871239181545279	0.001037191	0.01474885602
STK10_S417_2634	6.848205116543439	0.001061359	0.01499257448344371
TNKS1BP1_S1545_2041	-6.845309258096996	0.001064437	0.014937132374999999
CHTF18_S422_642	-6.836322453272628	0.001074046	0.014973464823529412
THRAP3_S672_1653	6.813044369613567	0.001099341	0.015226586707792207
AKAP11_S1580_2341	-6.807734393811399	0.001105194	0.015208895496774196
RABEP1_S364_1781	-6.768066382753044	0.001149916	0.01572288992307692
TOP2B_S1466_2375	-6.761822848071269	0.001157118	0.01572059040764331
BUD13_T159_857	-6.756917509358259	0.001162808	0.015697908
EIF4G3_S1156_654	-6.740609967711014	0.001181926	0.015855648792452832
G3BP1_S149_3221	-6.711603962363543	0.001216711	0.01622027851875
BUD13_S271_217	-6.699308802506186	0.001231763	0.01631894707453416
GIGYF2_S236_3193	6.683340535974556	0.00125159	0.01647926833333333
PPP1R12A_S507_1306	-6.671320449346718	0.001266725	0.01657622346625767
CDK13_S383_636	6.666638223177779	0.00127267	0.01655247018292683
IRS2_Y766-T779_1437	-6.652099620823805	0.001291308	0.01669309069090909
MEF2D_S121_1791	6.641367580928184	0.001305241	0.016771560560240963
AHNAK_T4564_3042	-6.603688915092662	0.001355359	0.017311261958083832
SF3B1_T211_2197	6.6011010710558855	0.001358871	0.017252808589285712
NBN_S432_1603	-6.598245425360906	0.001362757	0.01719976734319527
LMNA_S22_2427	-6.582510838825945	0.001384369	0.01736975927647059
TNKS1BP1_S1385_902	-6.562896876184243	0.00141179	0.017610222631578947
CDK1_T14-Y15_954	-6.554494757555226	0.001423702	0.01765556026744186
PSME3_S24_1046	-6.550384377278202	0.001429566	0.017625805075144507
MVD_S96_1995	-6.550084331219931	0.001429995	0.01752976629310345
USP24_S2047_3129	-6.541201491893936	0.001442754	0.017585110182857144
DCP1A_S142_367	6.5389838928938095	0.001445957	0.017524012960227275
FAM122A_S147_1898	-6.509763359046695	0.001488832	0.017941687322033897
DAP_S91_618	-6.49359276982416	0.001513103	0.018131734264044942
SDCCAG8_S100_1170	-6.480858152801971	0.001532495	0.018261518631284918
CIC_S20_38	-6.464640563055458	0.001557551	0.01845697935
RFC1_S156_1657	-6.459571096947298	0.001565467	0.018448293430939226
LARP1_S766_2267	-6.452215752347224	0.001577024	0.01848237468131868
ALDOA_S46_1943	-6.446894569133944	0.001585438	0.01847944947540984
LUZP1_S659_492	-6.443754631632566	0.001590424	0.018436817347826085
SIK2_S587_1790	6.4412032245734245	0.001594487	0.018384004167567566
LMNB1_S391-S393_1397	-6.439244638689967	0.001597613	0.018321013596774193
ZNF609_S1055_191	-6.432126251997413	0.001609026	0.018353221700534758
SLK_S250-T254-S259_3077	-6.429591286256055	0.00161311	0.01830193420212766
RBM4_S86_1372	-6.426271548984035	0.001618474	0.018265635142857145
MARCKSL1_S104_1511	-6.4115820796045035	0.001642424	0.018438370484210525
HDLBP_S944_350	6.408376723622337	0.001647697	0.01840072094764398
FAM129B_S665_694	-6.400731673737349	0.001660342	0.01844536190625
AHNAK_S5099_1613	6.399215064776225	0.001662862	0.01837764065284974
KLC1_S521_2300	-6.398059293016742	0.001664785	0.018304053634020618
FAM129B_S665_692	-6.38949734339885	0.0016791	0.018366770769230767
MAP2K1_S222_1310	-6.387917982586584	0.001681754	0.01830194531632653
MAP2K2_S226_1311	-6.387917982586584	0.001681754	0.018209042040609136
PXN_S104_2951	-6.382024885217461	0.001691694	0.01822415809090909
PXN_S106_2952	-6.382024885217461	0.001691694	0.018132579407035176
CCR3_Y327_3196	-6.377830216275427	0.001698805	0.018117755325
MAP4_S723_3105	-6.37107303741594	0.001710323	0.018149845567164178
EIF4B_S406_516	6.354004657557937	0.001739766	0.018370895435643565
EIF4B_S367_515	6.354004657557937	0.001739766	0.018280398413793104
MGEA5_T709_1435	-6.347468858827921	0.001751174	0.018310069323529413
USP8_T577_1808	-6.335708505475525	0.00177189	0.018436299365853656
WNK1_S1014_574	6.324712068716016	0.001791482	0.018549665563106797
MAP2K2_T394_2848	-6.3055020939387845	0.001826229	0.018818098826086958
TOP2B_S1581_1266	-6.286887973333605	0.001860541	0.019079490158653848
PXN_Y88_572	-6.28360079133773	0.001866667	0.01905072110526316
PXN_Y86_571	-6.28360079133773	0.001866667	0.018960003385714286
FHOD1_S523_2505	-6.2711890319771575	0.00188998	0.019105816777251185
ARHGEF7_S340_1573	-6.266163532428488	0.001899502	0.019111498896226414
ARHGEF7_S518_1574	-6.266163532428488	0.001899502	0.019021773549295774
PCBP1_S173_1740	-6.263804119940577	0.001903989	0.018977609985981306
OXSR1_S339_1367	6.256067275066534	0.001918777	0.01903605274883721
ARHGAP23_S1393_1495	-6.241030618940841	0.001947847	0.019234989124999997
IARS_S1047_180	-6.240615374804433	0.001948656	0.01915430068202765
IARS_S937_181	-6.240615374804433	0.001948656	0.019066436917431193
ADD3_S423_888	-6.234766418969716	0.001960087	0.019090710369863012
MYO9B_S1354_2171	-6.228691302844116	0.001972031	0.01911973692272727
YBX1_S209_2036	-6.2222134458992935	0.001984847	0.019156916972850678
TCOF1_S446_31	6.203601889560891	0.002022134	0.019428882081081084
TSC22D4_S165_2234	6.182764045279027	0.002064713	0.019749026139013453
SVIL_S245_422	-6.172009443098835	0.002087038	0.019873446669642855
NOLC1_S698_655	-6.168895044657102	0.002093548	0.019846835040000003
TCOF1_S446_30	6.166823677938666	0.002097889	0.01979998777433628
ABI1_S183_2868	6.163764805270011	0.002104316	0.019773154308370046
ABI1_S184_2869	6.163764805270011	0.002104316	0.019686429947368425
PPHLN1_T146_389	6.163247431304234	0.002105405	0.019610606397379913
PPHLN1_T73_390	6.163247431304234	0.002105405	0.019525342891304347
SRRM2_S353_2362	-6.147575814297874	0.00213866	0.019747886493506495
GTF2F1_T389_719	-6.144292701857191	0.002145693	0.019727427452586207
CAV1_S26_159	6.126724518578748	0.002183722	0.019990897107296138
GPS1_T459_2580	-6.118356997786379	0.002202071	0.020072724115384615
RNF8_S245_260	-6.116023739143732	0.002207215	0.020033998276595744
MICALL1_S295_1469	6.1129431529798595	0.002214025	0.02001065815677966
SRRM1_S448_1826	-6.107731432700958	0.002225594	0.020030346
SRRM1_S445_1825	-6.107731432700958	0.002225594	0.019946184882352943
ANKS1A_S663_2586	6.10333151724132	0.002235408	0.019950314912133893
SMARCA5_T115_2902	-6.096918844940997	0.002249789	0.0199949997375
SMN1_S28_1871	6.0965322167604965	0.002250659	0.019919732975103736
S100A11_S6_1033	-6.0884328207905165	0.002268962	0.019998743578512397
AHNAK_S93_1107	6.082509794679183	0.002282441	0.02003475988888889
AHNAK_T490_3069	-6.056890928943906	0.00234167	0.020470418483606558
TMPO_T208_126	-6.053010643351601	0.002350774	0.02046612629387755
PDE7A_S113_1442	-6.047161629213449	0.002364564	0.020502500048780486
TMPO_S306_852	-6.04376002772696	0.002372621	0.02048907122672065
TMPO_S266_851	-6.04376002772696	0.002372621	0.02040645400403226
ABI2_S183_2961	6.034693602943994	0.00239423	0.02050960879518072
ZYX_S344_2281	-6.011252238515702	0.002451017	0.020912077044
BAZ2A_S1781_3235	-6.010493657645401	0.002452877	0.020844568290836654
PPHLN1_S151_392	5.993698640837958	0.002494421	0.021113492035714287
PPHLN1_S78_393	5.993698640837958	0.002494421	0.021030039498023716
ARHGAP31_S1178_1990	-5.990486625429294	0.002502446	0.02101463511023622
TCOF1_S233_277	5.9838694629195475	0.00251906	0.021071196
ERRFI1_S461_900	-5.977235462399704	0.002535827	0.02112858980859375
THRAP3_S682_1900	-5.963142237163393	0.002571818	0.021345088692607005
HUWE1_S3127_1327	-5.943537993838354	0.002622734	0.021683300860465115
CTNNA1_S641_2881	-5.8940536662311045	0.002755783	0.022695309416988416
LIMA1_S132_1501	5.886648059406532	0.002776267	0.02277606735
SRRM1_S431_3149	-5.883250347083323	0.002785716	0.022766023862068968
ERF_T526_623	5.870826213918336	0.002820542	0.022962656816793894
HARS_T58_601	5.857385854279543	0.002858707	0.02318487464258555
SRRM2_S1014_212	5.857186483311772	0.002859277	0.023101658488636365
MPHOSPH8_S51_608	-5.850920997224091	0.002877248	0.023159132015094338
LIG1_T232_2855	5.842483664827957	0.002901627	0.023267557860902257
LIG1_T233_2856	5.842483664827957	0.002901627	0.023180413449438202
PGK1_S203_134	-5.835601619727868	0.002921665	0.023253400914179104
SYNM_S429_2799	-5.80570324635553	0.003010337	0.023870069966542753
SON_S2009-S2011-S2013_2095	-5.805001245857815	0.003012451	0.0237983629
ARHGAP35_S1150_763	-5.803719059789087	0.003016316	0.023740966892988928
CTNND1_S230_934	5.797917235536091	0.003033867	0.02379131731985294
CTNND1_S176_933	5.797917235536091	0.003033867	0.023704169637362636
RAVER1_T480_680	-5.787139192600688	0.003066743	0.023873586930656932
KIAA1217_S169_2916	-5.777561639334564	0.003096256	0.024015687447272727
CTNND1_S346_788	-5.77333546726742	0.003109369	0.02403001477173913
CTNND1_S292_787	-5.77333546726742	0.003109369	0.023943263815884474
NUMA1_S1757_2909	5.772367250853935	0.003112381	0.023880247025179855
PEAK1_S281_170	-5.76462702690556	0.003136565	0.023979545322580644
PUM1_S209_2015	-5.761822476981108	0.003145374	0.023961009792857143
EIF4G1_S1148_2407	-5.733443238095612	0.003235916	0.024563020740213524
AHCTF1_S1222_2693	-5.727779923928591	0.003254294	0.02461492589361702
CARHSP1_S52_2794	5.723443389993995	0.003268437	0.024634544597173146
ZC3HAV1_S378_1933	-5.723043278765078	0.003269745	0.024557627059859158
BRD4_S601_2484	5.713099443125675	0.003302421	0.024716014010526317
KANK1_S325_2730	-5.7095368996472216	0.003314207	0.024717494863636363
MAP4_S297_2790	-5.69688094509393	0.003356418	0.02494508569337979
PRRC2C_T2675_49	5.693549609462194	0.003367618	0.0249414208125
LASP1_S146_1558	5.689329129291238	0.003381861	0.024960240529411766
HUWE1_S1084_2241	-5.680350265797099	0.003412363	0.025098518203448272
CDK18_S12_1838	-5.677716853853629	0.003421361	0.025078223412371134
SLAIN2_S147_2720	5.676686800512949	0.003424887	0.02501809579109589
DAXX_S671_946	5.676530019309556	0.003425424	0.024936619085324234
MTMR14_S415_2261	5.674579463856266	0.003432112	0.024900322775510204
MAP2K2_T394_2849	-5.664034208375853	0.003468496	0.025078989722033897
MTMR14_S415_1928	5.659216362101836	0.003485247	0.02511497246959459
FIP1L1_S492_512	5.655967071125882	0.00349659	0.025111873636363635
PHLDB2_S73_2146	-5.655386102298302	0.003498622	0.025042150087248322
ARHGEF7_S79_2445	5.6538854946620205	0.003503876	0.024995877953177256
ARHGEF7_S257_2444	5.6538854946620205	0.003503876	0.02491255836
SMN1_S28-S31_1870	5.645319528754999	0.003534019	0.025043397099667773
ELK1_S270_375	-5.64451962669186	0.003536847	0.02498044586423841
PBK_S59_708	5.630840331817461	0.003585561	0.025240929415841586
CTNND1_S234_565	-5.629475229501519	0.003590459	0.025192266601973684
CTNND1_S288_566	-5.629475229501519	0.003590459	0.025109669006557374
CDK11B_S229_234	5.628675651520256	0.003593331	0.025047630794117648
CDK11B_S230_235	5.628675651520256	0.003593331	0.02496604242019544
CDK11B_S185_233	5.628675651520256	0.003593331	0.024884983840909092
TP53BP1_S552_1579	-5.6229063297725785	0.003614122	0.02494796836893204
XRCC6_T455_1002	5.613169765255789	0.003649483	0.02511079754516129
NCL_S563_108	-5.61068455828493	0.003658564	0.025092337659163987
USP24_S1141_2840	5.602798692940343	0.003687529	0.02520993383653846
RPS6KA1_S352_2887	-5.602789201534608	0.003687564	0.025129629431309905
MTA2_S435_658	-5.598203742809259	0.003704512	0.02516472642038217
SRRM2_S924_3059	-5.596144055391865	0.00371215	0.02513655857142857
PML_S479_319	5.593693227095056	0.003721259	0.02511849825
PML_S527_320	5.593693227095056	0.003721259	0.0250392600851735
NUP214_S940_3099	5.573209315793706	0.003798271	0.025477081896226418
SRRM1_S750-S752_26	5.559729924032321	0.003849816	0.025741873128526646
SRRM1_S747-S749_25	5.559729924032321	0.003849816	0.025661429775
CDK1_Y15_956	-5.5533513036333755	0.003874451	0.02574518374766355
ARHGEF2_S175_997	5.543247020946615	0.003913798	0.02592587308695652
BRD4_S593_2250	5.540073563467569	0.003926238	0.02592775744272446
DCP1A_S525_1081	5.536978190421333	0.00393841	0.02592786583333333
TOP2B_S1522-S1524_3163	-5.534001472951671	0.003950151	0.02592514487076923
U2AF2_S79_611	-5.526171495231395	0.003981202	0.026048784865030674
LARP1_S521_1739	-5.514023643081068	0.00402986	0.026286517981651377
TOP2B_S1522-S1524_3164	-5.508455851527377	0.00405236	0.02635269475609756
TBC1D4_S341_849	-5.506413697257772	0.004060644	0.026326302893617023
TRIM28_S473_2237	5.503985751906055	0.004070515	0.026310328772727275
CNKSR2_T846_2420	-5.500289130254748	0.00408559	0.026327986314199397
SRRM1_S445_816	-5.489661908313297	0.00412924	0.02652912325301205
SRRM1_S448_817	-5.489661908313297	0.00412924	0.026449456216216218
PRKD1_S205_1966	-5.482790115497576	0.004157713	0.026552101284431143
AKAP11_T1100_402	-5.4799824188882065	0.004169403	0.02654727342985075
KTN1_T153_1271	5.46451103965323	0.004234411	0.026880948401785718
BCLAF1_S531_495	-5.462791618207546	0.004241698	0.026847305145400596
NPM1_S125_1389	5.44977487621591	0.004297272	0.027118583360946746
TRIP10_S188_189	5.449010962315864	0.004300556	0.02705925058407079
TRIP10_S296_190	5.449010962315864	0.004300556	0.026979664552941172
HUWE1_S3555_799	5.4474024647917165	0.004307479	0.026943849580645166
WNK1_S2124_2474	5.439481701816588	0.004341733	0.02707870318421053
DKC1_S21_2262	-5.434230335733152	0.004364593	0.027141915069970848
CCDC86_S58-S69_78	-5.418419113338558	0.004434151	0.02749431419476744
PPP1R14B_S32_3180	5.411197192607426	0.00446629	0.02761332339130435
TGS1_S405-T407-S412_2659	5.409069278588637	0.004475804	0.027592167433526008
SSRP1_S444_689	5.398277159067768	0.004524369	0.0278111788962536
SMCR8_S417_3075	-5.3933918541299555	0.004546526	0.02786706884482759
MKI67_S357_2904	5.392210990142029	0.004551898	0.027820052819484242
RBM14_S618_1952	-5.384958194017802	0.004585032	0.027942495017142858
PLEC_S149_1914	5.374360101456425	0.004633883	0.02815975053846154
AAAS_S371_939	5.366411213707063	0.004670864	0.028303843500000002
SOX10_S24_339	5.364179643463807	0.004681299	0.02828671605382436
BABAM1_S29_2925	-5.351498758059148	0.00474104	0.028566774915254237
MLF2_S238_1295	-5.3465282585280045	0.004764664	0.028628248766197184
VIM_S55_2557	5.346492999580414	0.004764832	0.028548838921348314
PLEC_T3893_1210	5.338310954291955	0.004803978	0.028702759310924374
PLEC_T4030_1211	5.338310954291955	0.004803978	0.028622584005586597
TMPO_S66-S67_728	-5.337672104682264	0.004807048	0.028561095777158776
TAOK1_S445_2760	-5.330833326874784	0.004840035	0.028677207375
RTKN_S520_2797	-5.320653572646189	0.004889557	0.028890374185595567
LMNB1_S23_73	-5.320653572646189	0.004889557	0.028810566522099446
MAML1_S45_3200	-5.316794217074749	0.004908464	0.02884229672727273
BAZ1B_S349_2548	5.301510459046173	0.00498406	0.0292060439010989
TRIM28_S473_2640	5.298005615147555	0.005001559	0.029228288621917807
TAF13_S33_1330	-5.2863980842634515	0.005059953	0.029488742483606556
ATG16L1_S269_1972	-5.280057693699969	0.005092137	0.02959544474386921
MAP4K4_S683_2674	-5.273348109300498	0.005126418	0.029713721722826086
BAP18_S62_3177	-5.270365096807493	0.005141733	0.029721724902439024
C17orf49_S96_3178	-5.270365096807493	0.005141733	0.029641395916216215
HIRIP3_S530_2834	5.268164177882311	0.005153062	0.029626634086253368
SRRM2_S2694_2550	5.261995273414595	0.005184949	0.029729828540322585
KMT2B_S861_518	-5.259243587265931	0.005199236	0.029731824096514748
AHNAK_S4986_561	5.248362547519113	0.005256118	0.02997673714973262
PAICS_S27_2824	-5.246214599871598	0.00526742	0.02996108496
LARP1_S548_705	-5.240117517412352	0.005299634	0.030064147132978725
BCKDK_S31_2328	-5.237518830443804	0.005313424	0.03006242279045093
NOC2L_S672-S673_1728	-5.23336668036215	0.005335532	0.030107644857142853
ATXN2L_S409_667	-5.227266161550357	0.005368181	0.03021195269920844
LARP1_S165_1114	5.2206508335890565	0.005403811	0.030332444376315788
EIF4G1_S1192_442	-5.220287637403157	0.005405774	0.030263821370078742
EIF4G1_S1231_443	-5.220287637403157	0.005405774	0.030184596706806285
PRRC2A_S1386_2416	-5.201564228309152	0.005507942	0.03067477881462141
MRE11A_S652_1720	-5.18449701641371	0.005602754	0.031121547609374998
IFI16_S153_3132	5.173077403015395	0.005667102	0.031397217054545457
