Source	Relation	Target	Sites	Source data ID	Source change	 Source change pval	Target data ID	Target change	Target change pval
CDK2	phosphorylates	TERF2IP	S203	CDK2_Y15_4597	-3.651066654683134	0.02596342	TERF2IP_S203_4891	6.033081023812311	0.002398094
GSK3A	phosphorylates	LARP1	T788;S440;T693;S770;S990	GSK3A_Y279_2785	-5.916845505572467	0.002693684	LARP1_T782-T788_4189	-4.742776842661021	0.008714414
GSK3A	phosphorylates	LARP1	T788;S440;T693;S770;S990	GSK3A_Y279_2785	-5.916845505572467	0.002693684	LARP1_T788_4421	-6.728472501270785	0.001196359
MAPK1	phosphorylates	ARRB1	S404;S412	MAPK1_Y187_4564	-4.56673112439866	0.010391874	ARRB1_S412_1188	-3.3218860767830596	0.036084709
CDK2	phosphorylates	LARP1	T649;T303;S774	CDK2_Y15_4597	-3.651066654683134	0.02596342	LARP1_S774_3860	3.735335121343042	0.023865172
CDK2	phosphorylates	LARP1	T649;T303;S774	CDK2_Y15_4597	-3.651066654683134	0.02596342	LARP1_S766-S774_3488	4.099467421688201	0.016581504
CDK1	phosphorylates	RCC1	S11;S387;T274;S2	CDK1_Y15_1572	4.580533574965778	0.010249426	RCC1_S11_3271	-5.25212657782965	0.005236371
CDK1	phosphorylates	NUMA1	T2015;T2055;S2087;T2106	CDK1_T161_4820	4.323656448659817	0.013251342	NUMA1_T2055_2819	4.9761583629830755	0.006900521
CDK1	phosphorylates	NUMA1	T2015;T2055;S2087;T2106	CDK1_Y15_1573	-7.206697846844636	7.41602E-4	NUMA1_T2055_2820	3.96468681749352	0.018973978
CDK1	phosphorylates	NUMA1	T2015;T2055;S2087;T2106	CDK1_T161_4820	4.323656448659817	0.013251342	NUMA1_T2055_2820	3.96468681749352	0.018973978
CDK1	phosphorylates	NUMA1	T2015;T2055;S2087;T2106	CDK1_Y15_1564	-3.545994428426949	0.028839929	NUMA1_T2055_2820	3.96468681749352	0.018973978
CDK1	phosphorylates	NUMA1	T2015;T2055;S2087;T2106	CDK1_Y15_1564	-3.545994428426949	0.028839929	NUMA1_T2055_2819	4.9761583629830755	0.006900521
CDK1	phosphorylates	NUMA1	T2015;T2055;S2087;T2106	CDK1_Y15_1573	-7.206697846844636	7.41602E-4	NUMA1_T2055_2819	4.9761583629830755	0.006900521
CDK2	phosphorylates	SNRNP70	S226	CDK2_Y15_4597	-3.651066654683134	0.02596342	SNRNP70_S226_4859	4.072192520492057	0.017039987
LMNA	phosphorylates	MAPK1	T185;Y187	LMNA_S22_3711	-7.938794904181448	3.56636E-4	MAPK1_Y187_4564	-4.56673112439866	0.010391874
MAPK1	phosphorylates	LMNA	S22	MAPK1_Y187_4564	-4.56673112439866	0.010391874	LMNA_S22_3711	-7.938794904181448	3.56636E-4
CDK1	phosphorylates	SLC9A3R1	S280;S302	CDK1_Y15_1572	4.580533574965778	0.010249426	SLC9A3R1_S280_738	-5.041358144579148	0.006464962
CDK1	phosphorylates	SUPT5H	S666	CDK1_Y15_1572	4.580533574965778	0.010249426	SUPT5H_S666_716	-3.528989685833497	0.029334538
CDK2	phosphorylates	SRSF9	S216	CDK2_Y15_4597	-3.651066654683134	0.02596342	SRSF9_S211-S216_1288	4.259884686229545	0.014123931
CDK1	phosphorylates	RBBP5	S497;T252	CDK1_Y15_1572	4.580533574965778	0.010249426	RBBP5_S497_1119	-4.357836548328676	0.012806063
CDK1	phosphorylates	FLNA	S1436;S1459;S1084;S1630;S1533	CDK1_Y15_1572	4.580533574965778	0.010249426	FLNA_S1459_4650	-5.544464226879712	0.003909037
CDK1	phosphorylates	LMNA	S390;S22;T19;S392	CDK1_T161_4820	4.323656448659817	0.013251342	LMNA_S390-S392_2331	3.4996611347557836	0.030207618
CDK1	phosphorylates	LMNA	S390;S22;T19;S392	CDK1_Y15_1564	-3.545994428426949	0.028839929	LMNA_S390-S392_2331	3.4996611347557836	0.030207618
CDK1	phosphorylates	LMNA	S390;S22;T19;S392	CDK1_Y15_1572	4.580533574965778	0.010249426	LMNA_S22_3711	-7.938794904181448	3.56636E-4
CDK1	phosphorylates	LMNA	S390;S22;T19;S392	CDK1_Y15_1573	-7.206697846844636	7.41602E-4	LMNA_S390-S392_2331	3.4996611347557836	0.030207618
CDK1	phosphorylates	LIG3	T191;S210;S913	CDK1_Y15_1572	4.580533574965778	0.010249426	LIG3_S913_2067	-3.48322705704925	0.030708154
CDK2	phosphorylates	LIG1	S76;T233;S91;T197;S51;T195	CDK2_Y15_4597	-3.651066654683134	0.02596342	LIG1_S51_24	7.036453797350938	8.79239E-4
CDK2	phosphorylates	LIG1	S76;T233;S91;T197;S51;T195	CDK2_Y15_4597	-3.651066654683134	0.02596342	LIG1_T233_4367	5.207406851088399	0.005475855
CDK2	phosphorylates	RBBP8	T847;S327;T315	CDK2_Y15_4597	-3.651066654683134	0.02596342	RBBP8_S327_4772	3.3985030047578504	0.033423267
CDK1	phosphorylates	CLASP2	S541;S507	CDK1_Y15_1572	4.580533574965778	0.010249426	CLASP2_S507_747	-6.654715118411928	0.001287935
CDK1	phosphorylates	PPP1CA	T320	CDK1_T161_4820	4.323656448659817	0.013251342	PPP1CA_T320_4868	6.695616862631405	0.001236319
CDK1	phosphorylates	PPP1CA	T320	CDK1_Y15_1564	-3.545994428426949	0.028839929	PPP1CA_T320_4868	6.695616862631405	0.001236319
CDK1	phosphorylates	PPP1CA	T320	CDK1_Y15_1573	-7.206697846844636	7.41602E-4	PPP1CA_T320_4868	6.695616862631405	0.001236319
CDK2	phosphorylates	PPP1CA	T320	CDK2_Y15_4597	-3.651066654683134	0.02596342	PPP1CA_T320_4868	6.695616862631405	0.001236319
CDK1	phosphorylates	USP24	S2604;S1616;S2047	CDK1_Y15_1572	4.580533574965778	0.010249426	USP24_S2047_4750	-4.464031452694228	0.011515844
CDK1	phosphorylates	OGFR	S378	CDK1_Y15_1572	4.580533574965778	0.010249426	OGFR_S378_3983	-4.227147603016371	0.014593959
CDK1	phosphorylates	U2AF2	S79	CDK1_Y15_1573	-7.206697846844636	7.41602E-4	U2AF2_S79_758	4.150159326222757	0.015761905
CDK1	phosphorylates	U2AF2	S79	CDK1_Y15_1572	4.580533574965778	0.010249426	U2AF2_S79_1019	-5.068483604683777	0.006291954
CDK1	phosphorylates	U2AF2	S79	CDK1_T161_4820	4.323656448659817	0.013251342	U2AF2_S79_758	4.150159326222757	0.015761905
CDK1	phosphorylates	U2AF2	S79	CDK1_Y15_1564	-3.545994428426949	0.028839929	U2AF2_S79_758	4.150159326222757	0.015761905
PRKAB1	phosphorylates	ULK1	S317;T180;S467;S556;T575;S638	PRKAB1_S108_3453	7.2963735945609525	6.77993E-4	ULK1_S638_4432	5.0147836867911675	0.006639068
MAPK1	phosphorylates	SUPT5H	S666	MAPK1_Y187_4564	-4.56673112439866	0.010391874	SUPT5H_S666_716	-3.528989685833497	0.029334538
CDK1	phosphorylates	NPM1	T219;T208;T237;T205;T234;T199;S70	CDK1_Y15_1572	4.580533574965778	0.010249426	NPM1_S70_4550	-7.110993267121776	8.16084E-4
CDK1	phosphorylates	NPM1	T219;T208;T237;T205;T234;T199;S70	CDK1_Y15_1572	4.580533574965778	0.010249426	NPM1_T199_3773	-3.673647846262627	0.025383705
CDK1	phosphorylates	NPM1	T219;T208;T237;T205;T234;T199;S70	CDK1_Y15_1572	4.580533574965778	0.010249426	NPM1_S70_4549	-7.322116843464311	6.60762E-4
CDK1	phosphorylates	NUCKS1	S181	CDK1_Y15_1572	4.580533574965778	0.010249426	NUCKS1_T179-S181_2183	-3.9706798177772384	0.018860607
CDK2	phosphorylates	DBNL	S274;S275	CDK2_Y15_4597	-3.651066654683134	0.02596342	DBNL_S275_293	4.768187004117726	0.008495769
CDK2	phosphorylates	SRSF11	S207;S209	CDK2_Y15_4597	-3.651066654683134	0.02596342	SRSF11_S207_2269	5.31521737053409	0.00491621
BRAF	phosphorylates	MAPK1	T182;T185;Y184;Y187	BRAF_S729_3621	-4.126101766379307	0.016145696	MAPK1_Y187_4564	-4.56673112439866	0.010391874
CDK1	phosphorylates	NCL	T641;T121;T707	CDK1_Y15_1572	4.580533574965778	0.010249426	NCL_T113-T121_1036	-5.472168498891495	0.00420211
CDK1	phosphorylates	ANAPC1	T291;T537;T701;S547;S555;S688;S377;S355;T530;S373	CDK1_T161_4820	4.323656448659817	0.013251342	ANAPC1_S688_2579	4.321696531517928	0.013277339
CDK1	phosphorylates	ANAPC1	T291;T537;T701;S547;S555;S688;S377;S355;T530;S373	CDK1_Y15_1573	-7.206697846844636	7.41602E-4	ANAPC1_S688_2579	4.321696531517928	0.013277339
CDK1	phosphorylates	ANAPC1	T291;T537;T701;S547;S555;S688;S377;S355;T530;S373	CDK1_Y15_1564	-3.545994428426949	0.028839929	ANAPC1_S688_2579	4.321696531517928	0.013277339
CDK1	phosphorylates	ANAPC1	T291;T537;T701;S547;S555;S688;S377;S355;T530;S373	CDK1_Y15_1572	4.580533574965778	0.010249426	ANAPC1_S547_2226	-3.4274833812696515	0.032468549
CDK1	phosphorylates	HMGA1	T42;T53;T78;T67;S36	CDK1_Y15_1564	-3.545994428426949	0.028839929	HMGA1_T53_1945	4.5083209184598685	0.011016943
CDK1	phosphorylates	HMGA1	T42;T53;T78;T67;S36	CDK1_Y15_1573	-7.206697846844636	7.41602E-4	HMGA1_T53_1945	4.5083209184598685	0.011016943
CDK1	phosphorylates	HMGA1	T42;T53;T78;T67;S36	CDK1_T161_4820	4.323656448659817	0.013251342	HMGA1_T53_1945	4.5083209184598685	0.011016943
RPS6KB1	phosphorylates	SAFB2	S31;S513	RPS6KB1_S427_797	7.12346279625383	8.05971E-4	SAFB2_S513_1419	3.749538406519659	0.023528604
RPS6KB1	phosphorylates	SAFB2	S31;S513	RPS6KB1_S447-S452_4440	4.7871509208684335	0.008336174	SAFB2_S513_1419	3.749538406519659	0.023528604
RPS6KB1	phosphorylates	SAFB2	S31;S513	RPS6KB1_S447_4441	4.396113469876965	0.012325149	SAFB2_S513_1419	3.749538406519659	0.023528604
CDK2	phosphorylates	NBN	S432	CDK2_Y15_4597	-3.651066654683134	0.02596342	NBN_S432_2536	6.124225036954423	0.002189187
CDK2	phosphorylates	STMN1	S25;S38	CDK2_Y15_4597	-3.651066654683134	0.02596342	STMN1_S38_3790	6.72541372238818	0.001200024
CDK1	phosphorylates	STMN1	S25;S38	CDK1_Y15_1573	-7.206697846844636	7.41602E-4	STMN1_S38_3790	6.72541372238818	0.001200024
CDK1	phosphorylates	STMN1	S25;S38	CDK1_T161_4820	4.323656448659817	0.013251342	STMN1_S38_3790	6.72541372238818	0.001200024
CDK1	phosphorylates	STMN1	S25;S38	CDK1_Y15_1564	-3.545994428426949	0.028839929	STMN1_S38_3790	6.72541372238818	0.001200024
CDK1	phosphorylates	CDC25C	T67;S214;S168;S122;T48;T130	CDK1_Y15_1573	-7.206697846844636	7.41602E-4	CDC25C_S168_4889	7.197658482987991	7.48336E-4
CDK1	phosphorylates	CDC25C	T67;S214;S168;S122;T48;T130	CDK1_Y15_1564	-3.545994428426949	0.028839929	CDC25C_S168_4889	7.197658482987991	7.48336E-4
CDK1	phosphorylates	CDC25C	T67;S214;S168;S122;T48;T130	CDK1_T161_4820	4.323656448659817	0.013251342	CDC25C_S168_4889	7.197658482987991	7.48336E-4
MAPK1	phosphorylates	GTF2I	S668;S633;S674;S627	MAPK1_Y187_4564	-4.56673112439866	0.010391874	GTF2I_S668-S674_262	-8.546683795983297	1.94188E-4
CDK2	phosphorylates	CDK16	S138	CDK2_Y15_4597	-3.651066654683134	0.02596342	CDK16_S138_2409	3.701169103440192	0.024694639
MAPK1	phosphorylates	MYBBP1A	S1267	MAPK1_Y187_4564	-4.56673112439866	0.010391874	MYBBP1A_S1267_1896	-9.162979800616345	1.0485E-4
CDK1	phosphorylates	TPR	S2073	CDK1_Y15_1572	4.580533574965778	0.010249426	TPR_S2073_327	-5.766529002373498	0.003130605
CDC25C	dephosphorylates	CDK1	T14;Y15	CDC25C_S168_4889	7.197658482987991	7.48336E-4	CDK1_Y15_1572	4.580533574965778	0.010249426
CDK1	phosphorylates	PAICS	S27	CDK1_Y15_1572	4.580533574965778	0.010249426	PAICS_S27_4315	-3.338863125632893	0.035477268
CDK1	phosphorylates	ABL1	S569;S588	CDK1_Y15_1564	-3.545994428426949	0.028839929	ABL1_S588_1234	4.045738014909212	0.017496787
CDK1	phosphorylates	ABL1	S569;S588	CDK1_T161_4820	4.323656448659817	0.013251342	ABL1_S588_1234	4.045738014909212	0.017496787
CDK1	phosphorylates	ABL1	S569;S588	CDK1_Y15_1564	-3.545994428426949	0.028839929	ABL1_S569_1233	4.045738014909212	0.017496787
CDK1	phosphorylates	ABL1	S569;S588	CDK1_Y15_1573	-7.206697846844636	7.41602E-4	ABL1_S588_1234	4.045738014909212	0.017496787
CDK1	phosphorylates	ABL1	S569;S588	CDK1_Y15_1573	-7.206697846844636	7.41602E-4	ABL1_S569_1233	4.045738014909212	0.017496787
CDK1	phosphorylates	ABL1	S569;S588	CDK1_T161_4820	4.323656448659817	0.013251342	ABL1_S569_1233	4.045738014909212	0.017496787
CDK1	phosphorylates	CDCA5	S139;S126;T115;T159;S209;S83;S75;S181;S33;S21;S79;T48;S164;T111;T151	CDK1_Y15_1572	4.580533574965778	0.010249426	CDCA5_S75-S79_1702	-3.8642374886050437	0.020978913
MAPK1	phosphorylates	ABI1	S216;S225;S267;S410;S222;T265;T394;S392;S183	MAPK1_Y187_4564	-4.56673112439866	0.010391874	ABI1_S183_4381	-3.535580714227332	0.029141829
MAPK1	phosphorylates	ABI2	S216;S225;S410;S183	MAPK1_Y187_4564	-4.56673112439866	0.010391874	ABI2_S183_4511	-3.9996364909214526	0.018322298
MAPK1	phosphorylates	TOP2A	S1393;S1361;S1354;S1213;S1247	MAPK1_Y187_4564	-4.56673112439866	0.010391874	TOP2A_S1247_1606	-4.892422484139412	0.007503224
